event_id,origin_time,latitude,longitude,depth_km,magnitude,magnitude_type,event_type,event_region,arrivals_count,s_pick_time,s_pick_station,s_pick_network,s_pick_channel,s_pick_phase,s_pick_method,s_pick_time_uncertainty,p_pick_time,p_pick_station,p_pick_network,p_pick_channel,p_pick_phase,p_pick_method,p_pick_time_uncertainty,p_s_interval_sec,is_augmented,original_channel,waveform_file,download_error,timing_info,npz_file
gfz2025eumh,2025-03-10T03:03:49.790000Z,-9.823,124.616,10.0,4.28,mb,,Timor Region,11,2025-03-10T03:05:04.470000Z,MMRI,GE,BLZ,s,,,2025-03-10T03:04:34.460000Z,MMRI,GE,BLZ,p,,,30.01,True,BHZ,,Could not get 3 components for augmented channel BL at MMRI,,nan
gfz2025eumh,2025-03-10T03:03:49.790000Z,-9.823,124.616,10.0,4.28,mb,,Timor Region,11,2025-03-10T03:05:04.470000Z,MMRI,GE,HHZ,s,,,2025-03-10T03:04:34.460000Z,MMRI,GE,HHZ,p,,,30.01,True,BHZ,,Could not get 3 components for augmented channel HH at MMRI,,nan
gfz2025eumh,2025-03-10T03:03:49.790000Z,-9.823,124.616,10.0,4.28,mb,,Timor Region,11,2025-03-10T03:05:04.470000Z,MMRI,GE,HLZ,s,,,2025-03-10T03:04:34.460000Z,MMRI,GE,HLZ,p,,,30.01,True,BHZ,,Could not get 3 components for augmented channel HL at MMRI,,nan
gfz2025eumh,2025-03-10T03:03:49.790000Z,-9.823,124.616,10.0,4.28,mb,,Timor Region,11,2025-03-10T03:05:04.470000Z,MMRI,GE,SHZ,s,,,2025-03-10T03:04:34.460000Z,MMRI,GE,SHZ,p,,,30.01,True,BHZ,GE.MMRI.SH.gfz2025eumh.mseed,,"{'starttime': 1741575844.46, 'endtime': 1741576145.2700002, 'p_time': 1741575874.46, 's_time': 1741575904.47, 'channel_type': 'SH'}",GE.MMRI.SH.gfz2025eumh.npz
gfz2025elvt,2025-03-05T09:37:28.840000Z,-9.303,123.768,97.7,4.46,mb,,Timor Region,23,2025-03-05T09:38:01.470000Z,SOEI,GE,BLZ,s,,,2025-03-05T09:37:47.920000Z,SOEI,GE,BLZ,p,,,13.55,True,BHZ,GE.SOEI.BL.gfz2025elvt.mseed,,"{'starttime': 1741167437.92, 'endtime': 1741167738.7299998, 'p_time': 1741167467.92, 's_time': 1741167481.47, 'channel_type': 'BL'}",GE.SOEI.BL.gfz2025elvt.npz
gfz2025elvt,2025-03-05T09:37:28.840000Z,-9.303,123.768,97.7,4.46,mb,,Timor Region,23,2025-03-05T09:38:01.470000Z,SOEI,GE,HHZ,s,,,2025-03-05T09:37:47.920000Z,SOEI,GE,HHZ,p,,,13.55,True,BHZ,,Could not get 3 components for augmented channel HH at SOEI,,nan
gfz2025elvt,2025-03-05T09:37:28.840000Z,-9.303,123.768,97.7,4.46,mb,,Timor Region,23,2025-03-05T09:38:01.470000Z,SOEI,GE,HLZ,s,,,2025-03-05T09:37:47.920000Z,SOEI,GE,HLZ,p,,,13.55,True,BHZ,,Could not get 3 components for augmented channel HL at SOEI,,nan
gfz2025elvt,2025-03-05T09:37:28.840000Z,-9.303,123.768,97.7,4.46,mb,,Timor Region,23,2025-03-05T09:38:01.470000Z,SOEI,GE,SHZ,s,,,2025-03-05T09:37:47.920000Z,SOEI,GE,SHZ,p,,,13.55,True,BHZ,GE.SOEI.SH.gfz2025elvt.mseed,,"{'starttime': 1741167437.92, 'endtime': 1741167738.7299998, 'p_time': 1741167467.92, 's_time': 1741167481.47, 'channel_type': 'SH'}",GE.SOEI.SH.gfz2025elvt.npz
gfz2025dygb,2025-02-25T22:55:47.150000Z,0.335,124.926,10.0,6.07,Mw,,"Minahassa Peninsula, Sulawesi",225,2025-02-25T22:57:00.250000Z,LUWI,GE,BLZ,s,,,2025-02-25T22:56:25.610000Z,LUWI,GE,BLZ,p,,,34.64,True,BHZ,,Could not get 3 components for augmented channel BL at LUWI,,nan
gfz2025dygb,2025-02-25T22:55:47.150000Z,0.335,124.926,10.0,6.07,Mw,,"Minahassa Peninsula, Sulawesi",225,2025-02-25T22:57:00.250000Z,LUWI,GE,HHZ,s,,,2025-02-25T22:56:25.610000Z,LUWI,GE,HHZ,p,,,34.64,True,BHZ,,Could not get 3 components for augmented channel HH at LUWI,,nan
gfz2025dygb,2025-02-25T22:55:47.150000Z,0.335,124.926,10.0,6.07,Mw,,"Minahassa Peninsula, Sulawesi",225,2025-02-25T22:57:00.250000Z,LUWI,GE,HLZ,s,,,2025-02-25T22:56:25.610000Z,LUWI,GE,HLZ,p,,,34.64,True,BHZ,,Could not get 3 components for augmented channel HL at LUWI,,nan
gfz2025dygb,2025-02-25T22:55:47.150000Z,0.335,124.926,10.0,6.07,Mw,,"Minahassa Peninsula, Sulawesi",225,2025-02-25T22:57:00.250000Z,LUWI,GE,SHZ,s,,,2025-02-25T22:56:25.610000Z,LUWI,GE,SHZ,p,,,34.64,True,BHZ,GE.LUWI.SH.gfz2025dygb.mseed,,"{'starttime': 1740524155.61, 'endtime': 1740524456.42, 'p_time': 1740524185.61, 's_time': 1740524220.2499998, 'channel_type': 'SH'}",GE.LUWI.SH.gfz2025dygb.npz
gfz2025dygb,2025-02-25T22:55:47.150000Z,0.335,124.926,10.0,6.07,Mw,,"Minahassa Peninsula, Sulawesi",225,2025-02-25T22:57:39.660000Z,TOLI2,GE,BLZ,s,,,2025-02-25T22:56:49.180000Z,TOLI2,GE,BLZ,p,,,50.48,True,BHZ,GE.TOLI2.BL.gfz2025dygb.mseed,,"{'starttime': 1740524179.18, 'endtime': 1740524479.99, 'p_time': 1740524209.18, 's_time': 1740524259.66, 'channel_type': 'BL'}",GE.TOLI2.BL.gfz2025dygb.npz
gfz2025dygb,2025-02-25T22:55:47.150000Z,0.335,124.926,10.0,6.07,Mw,,"Minahassa Peninsula, Sulawesi",225,2025-02-25T22:57:39.660000Z,TOLI2,GE,HHZ,s,,,2025-02-25T22:56:49.180000Z,TOLI2,GE,HHZ,p,,,50.48,True,BHZ,,Could not get 3 components for augmented channel HH at TOLI2,,nan
gfz2025dygb,2025-02-25T22:55:47.150000Z,0.335,124.926,10.0,6.07,Mw,,"Minahassa Peninsula, Sulawesi",225,2025-02-25T22:57:39.660000Z,TOLI2,GE,HLZ,s,,,2025-02-25T22:56:49.180000Z,TOLI2,GE,HLZ,p,,,50.48,True,BHZ,,Could not get 3 components for augmented channel HL at TOLI2,,nan
gfz2025dygb,2025-02-25T22:55:47.150000Z,0.335,124.926,10.0,6.07,Mw,,"Minahassa Peninsula, Sulawesi",225,2025-02-25T22:57:39.660000Z,TOLI2,GE,SHZ,s,,,2025-02-25T22:56:49.180000Z,TOLI2,GE,SHZ,p,,,50.48,True,BHZ,GE.TOLI2.SH.gfz2025dygb.mseed,,"{'starttime': 1740524179.18, 'endtime': 1740524479.99, 'p_time': 1740524209.18, 's_time': 1740524259.66, 'channel_type': 'SH'}",GE.TOLI2.SH.gfz2025dygb.npz
gfz2025dlfh,2025-02-18T19:46:26.780000Z,0.513,122.243,106.0,4.52,mb,,"Minahassa Peninsula, Sulawesi",32,2025-02-18T19:47:13.850000Z,TOLI2,GE,BLZ,s,,,2025-02-18T19:46:53.010000Z,TOLI2,GE,BLZ,p,,,20.84,True,BHZ,GE.TOLI2.BL.gfz2025dlfh.mseed,,"{'starttime': 1739907983.01, 'endtime': 1739908283.82, 'p_time': 1739908013.01, 's_time': 1739908033.85, 'channel_type': 'BL'}",GE.TOLI2.BL.gfz2025dlfh.npz
gfz2025dlfh,2025-02-18T19:46:26.780000Z,0.513,122.243,106.0,4.52,mb,,"Minahassa Peninsula, Sulawesi",32,2025-02-18T19:47:13.850000Z,TOLI2,GE,HHZ,s,,,2025-02-18T19:46:53.010000Z,TOLI2,GE,HHZ,p,,,20.84,True,BHZ,,Could not get 3 components for augmented channel HH at TOLI2,,nan
gfz2025dlfh,2025-02-18T19:46:26.780000Z,0.513,122.243,106.0,4.52,mb,,"Minahassa Peninsula, Sulawesi",32,2025-02-18T19:47:13.850000Z,TOLI2,GE,HLZ,s,,,2025-02-18T19:46:53.010000Z,TOLI2,GE,HLZ,p,,,20.84,True,BHZ,,Could not get 3 components for augmented channel HL at TOLI2,,nan
gfz2025dlfh,2025-02-18T19:46:26.780000Z,0.513,122.243,106.0,4.52,mb,,"Minahassa Peninsula, Sulawesi",32,2025-02-18T19:47:13.850000Z,TOLI2,GE,SHZ,s,,,2025-02-18T19:46:53.010000Z,TOLI2,GE,SHZ,p,,,20.84,True,BHZ,GE.TOLI2.SH.gfz2025dlfh.mseed,Could not get 3 components for augmented channel SH at TOLI2,"{'starttime': 1739907983.01, 'endtime': 1739908283.82, 'p_time': 1739908013.01, 's_time': 1739908033.85, 'channel_type': 'SH'}",GE.TOLI2.SH.gfz2025dlfh.npz
gfz2025dlfh,2025-02-18T19:46:26.780000Z,0.513,122.243,106.0,4.52,mb,,"Minahassa Peninsula, Sulawesi",32,2025-02-18T19:47:20.150000Z,LUWI,GE,BLZ,s,,,2025-02-18T19:46:55.210000Z,LUWI,GE,BLZ,p,,,24.94,True,BHZ,,Could not get 3 components for augmented channel BL at LUWI,,nan
gfz2025dlfh,2025-02-18T19:46:26.780000Z,0.513,122.243,106.0,4.52,mb,,"Minahassa Peninsula, Sulawesi",32,2025-02-18T19:47:20.150000Z,LUWI,GE,HHZ,s,,,2025-02-18T19:46:55.210000Z,LUWI,GE,HHZ,p,,,24.94,True,BHZ,,Could not get 3 components for augmented channel HH at LUWI,,nan
gfz2025dlfh,2025-02-18T19:46:26.780000Z,0.513,122.243,106.0,4.52,mb,,"Minahassa Peninsula, Sulawesi",32,2025-02-18T19:47:20.150000Z,LUWI,GE,HLZ,s,,,2025-02-18T19:46:55.210000Z,LUWI,GE,HLZ,p,,,24.94,True,BHZ,,Could not get 3 components for augmented channel HL at LUWI,,nan
gfz2025dlfh,2025-02-18T19:46:26.780000Z,0.513,122.243,106.0,4.52,mb,,"Minahassa Peninsula, Sulawesi",32,2025-02-18T19:47:20.150000Z,LUWI,GE,SHZ,s,,,2025-02-18T19:46:55.210000Z,LUWI,GE,SHZ,p,,,24.94,True,BHZ,GE.LUWI.SH.gfz2025dlfh.mseed,,"{'starttime': 1739907985.2099998, 'endtime': 1739908286.02, 'p_time': 1739908015.2099998, 's_time': 1739908040.15, 'channel_type': 'SH'}",GE.LUWI.SH.gfz2025dlfh.npz
gfz2025dcky,2025-02-14T00:22:56.790000Z,-7.095,129.649,141.7,4.98,Mw,,Banda Sea,120,2025-02-14T00:24:13.840000Z,BNDI,GE,BLZ,s,,,2025-02-14T00:23:40.910000Z,BNDI,GE,BLZ,p,,,32.93,True,BHZ,GE.BNDI.BL.gfz2025dcky.mseed,Could not get 3 components for augmented channel BL at BNDI,"{'starttime': 1739492590.91, 'endtime': 1739492891.72, 'p_time': 1739492620.91, 's_time': 1739492653.84, 'channel_type': 'BL'}",GE.BNDI.BL.gfz2025dcky.npz
gfz2025dcky,2025-02-14T00:22:56.790000Z,-7.095,129.649,141.7,4.98,Mw,,Banda Sea,120,2025-02-14T00:24:13.840000Z,BNDI,GE,HHZ,s,,,2025-02-14T00:23:40.910000Z,BNDI,GE,HHZ,p,,,32.93,True,BHZ,,Could not get 3 components for augmented channel HH at BNDI,,nan
gfz2025dcky,2025-02-14T00:22:56.790000Z,-7.095,129.649,141.7,4.98,Mw,,Banda Sea,120,2025-02-14T00:24:13.840000Z,BNDI,GE,HLZ,s,,,2025-02-14T00:23:40.910000Z,BNDI,GE,HLZ,p,,,32.93,True,BHZ,,Could not get 3 components for augmented channel HL at BNDI,,nan
gfz2025dcky,2025-02-14T00:22:56.790000Z,-7.095,129.649,141.7,4.98,Mw,,Banda Sea,120,2025-02-14T00:24:13.840000Z,BNDI,GE,SHZ,s,,,2025-02-14T00:23:40.910000Z,BNDI,GE,SHZ,p,,,32.93,True,BHZ,GE.BNDI.SH.gfz2025dcky.mseed,,"{'starttime': 1739492590.91, 'endtime': 1739492891.72, 'p_time': 1739492620.91, 's_time': 1739492653.84, 'channel_type': 'SH'}",GE.BNDI.SH.gfz2025dcky.npz
gfz2025dcky,2025-02-14T00:22:56.790000Z,-7.095,129.649,141.7,4.98,Mw,,Banda Sea,120,2025-02-14T00:24:59.530000Z,FAKI,GE,BLZ,s,,,2025-02-14T00:24:07.200000Z,FAKI,GE,BLZ,p,,,52.33,True,BHZ,GE.FAKI.BL.gfz2025dcky.mseed,Could not get 3 components for augmented channel BL at FAKI,"{'starttime': 1739492617.2, 'endtime': 1739492918.01, 'p_time': 1739492647.2, 's_time': 1739492699.53, 'channel_type': 'BL'}",GE.FAKI.BL.gfz2025dcky.npz
gfz2025dcky,2025-02-14T00:22:56.790000Z,-7.095,129.649,141.7,4.98,Mw,,Banda Sea,120,2025-02-14T00:24:59.530000Z,FAKI,GE,HHZ,s,,,2025-02-14T00:24:07.200000Z,FAKI,GE,HHZ,p,,,52.33,True,BHZ,,Could not get 3 components for augmented channel HH at FAKI,,nan
gfz2025dcky,2025-02-14T00:22:56.790000Z,-7.095,129.649,141.7,4.98,Mw,,Banda Sea,120,2025-02-14T00:24:59.530000Z,FAKI,GE,HLZ,s,,,2025-02-14T00:24:07.200000Z,FAKI,GE,HLZ,p,,,52.33,True,BHZ,,Could not get 3 components for augmented channel HL at FAKI,,nan
gfz2025dcky,2025-02-14T00:22:56.790000Z,-7.095,129.649,141.7,4.98,Mw,,Banda Sea,120,2025-02-14T00:24:59.530000Z,FAKI,GE,SHZ,s,,,2025-02-14T00:24:07.200000Z,FAKI,GE,SHZ,p,,,52.33,True,BHZ,GE.FAKI.SH.gfz2025dcky.mseed,Could not get 3 components for augmented channel SH at FAKI,"{'starttime': 1739492617.2, 'endtime': 1739492918.01, 'p_time': 1739492647.2, 's_time': 1739492699.53, 'channel_type': 'SH'}",GE.FAKI.SH.gfz2025dcky.npz
gfz2025dcky,2025-02-14T00:22:56.790000Z,-7.095,129.649,141.7,4.98,Mw,,Banda Sea,120,2025-02-14T00:25:28.840000Z,SOEI,GE,BLZ,s,,,2025-02-14T00:24:25.230000Z,SOEI,GE,BLZ,p,,,63.61,True,BHZ,GE.SOEI.BL.gfz2025dcky.mseed,,"{'starttime': 1739492635.23, 'endtime': 1739492936.04, 'p_time': 1739492665.23, 's_time': 1739492728.84, 'channel_type': 'BL'}",GE.SOEI.BL.gfz2025dcky.npz
gfz2025dcky,2025-02-14T00:22:56.790000Z,-7.095,129.649,141.7,4.98,Mw,,Banda Sea,120,2025-02-14T00:25:28.840000Z,SOEI,GE,HHZ,s,,,2025-02-14T00:24:25.230000Z,SOEI,GE,HHZ,p,,,63.61,True,BHZ,,Could not get 3 components for augmented channel HH at SOEI,,nan
gfz2025dcky,2025-02-14T00:22:56.790000Z,-7.095,129.649,141.7,4.98,Mw,,Banda Sea,120,2025-02-14T00:25:28.840000Z,SOEI,GE,HLZ,s,,,2025-02-14T00:24:25.230000Z,SOEI,GE,HLZ,p,,,63.61,True,BHZ,,Could not get 3 components for augmented channel HL at SOEI,,nan
gfz2025dcky,2025-02-14T00:22:56.790000Z,-7.095,129.649,141.7,4.98,Mw,,Banda Sea,120,2025-02-14T00:25:28.840000Z,SOEI,GE,SHZ,s,,,2025-02-14T00:24:25.230000Z,SOEI,GE,SHZ,p,,,63.61,True,BHZ,GE.SOEI.SH.gfz2025dcky.mseed,Could not get 3 components for augmented channel SH at SOEI,"{'starttime': 1739492635.23, 'endtime': 1739492936.04, 'p_time': 1739492665.23, 's_time': 1739492728.84, 'channel_type': 'SH'}",GE.SOEI.SH.gfz2025dcky.npz
gfz2025dcky,2025-02-14T00:22:56.790000Z,-7.095,129.649,141.7,4.98,Mw,,Banda Sea,120,2025-02-14T00:25:36.690000Z,SANI,GE,BLZ,s,,,2025-02-14T00:24:28.650000Z,SANI,GE,BLZ,p,,,68.04,True,BHZ,GE.SANI.BL.gfz2025dcky.mseed,,"{'starttime': 1739492638.6499999, 'endtime': 1739492939.46, 'p_time': 1739492668.6499999, 's_time': 1739492736.6899998, 'channel_type': 'BL'}",GE.SANI.BL.gfz2025dcky.npz
gfz2025dcky,2025-02-14T00:22:56.790000Z,-7.095,129.649,141.7,4.98,Mw,,Banda Sea,120,2025-02-14T00:25:36.690000Z,SANI,GE,HHZ,s,,,2025-02-14T00:24:28.650000Z,SANI,GE,HHZ,p,,,68.04,True,BHZ,,Could not get 3 components for augmented channel HH at SANI,,nan
gfz2025dcky,2025-02-14T00:22:56.790000Z,-7.095,129.649,141.7,4.98,Mw,,Banda Sea,120,2025-02-14T00:25:36.690000Z,SANI,GE,HLZ,s,,,2025-02-14T00:24:28.650000Z,SANI,GE,HLZ,p,,,68.04,True,BHZ,,Could not get 3 components for augmented channel HL at SANI,,nan
gfz2025dcky,2025-02-14T00:22:56.790000Z,-7.095,129.649,141.7,4.98,Mw,,Banda Sea,120,2025-02-14T00:25:36.690000Z,SANI,GE,SHZ,s,,,2025-02-14T00:24:28.650000Z,SANI,GE,SHZ,p,,,68.04,True,BHZ,GE.SANI.SH.gfz2025dcky.mseed,Could not get 3 components for augmented channel SH at SANI,"{'starttime': 1739492638.6499999, 'endtime': 1739492939.46, 'p_time': 1739492668.6499999, 's_time': 1739492736.6899998, 'channel_type': 'SH'}",GE.SANI.SH.gfz2025dcky.npz
gfz2025dcky,2025-02-14T00:22:56.790000Z,-7.095,129.649,141.7,4.98,Mw,,Banda Sea,120,2025-02-14T00:26:05.480000Z,MMRI,GE,BLZ,s,,,2025-02-14T00:24:45.700000Z,MMRI,GE,BLZ,p,,,79.78,True,BHZ,,Could not get 3 components for augmented channel BL at MMRI,,nan
gfz2025dcky,2025-02-14T00:22:56.790000Z,-7.095,129.649,141.7,4.98,Mw,,Banda Sea,120,2025-02-14T00:26:05.480000Z,MMRI,GE,HHZ,s,,,2025-02-14T00:24:45.700000Z,MMRI,GE,HHZ,p,,,79.78,True,BHZ,,Could not get 3 components for augmented channel HH at MMRI,,nan
gfz2025dcky,2025-02-14T00:22:56.790000Z,-7.095,129.649,141.7,4.98,Mw,,Banda Sea,120,2025-02-14T00:26:05.480000Z,MMRI,GE,HLZ,s,,,2025-02-14T00:24:45.700000Z,MMRI,GE,HLZ,p,,,79.78,True,BHZ,,Could not get 3 components for augmented channel HL at MMRI,,nan
gfz2025dcky,2025-02-14T00:22:56.790000Z,-7.095,129.649,141.7,4.98,Mw,,Banda Sea,120,2025-02-14T00:26:05.480000Z,MMRI,GE,SHZ,s,,,2025-02-14T00:24:45.700000Z,MMRI,GE,SHZ,p,,,79.78,True,BHZ,GE.MMRI.SH.gfz2025dcky.mseed,,"{'starttime': 1739492655.7, 'endtime': 1739492956.5100002, 'p_time': 1739492685.7, 's_time': 1739492765.48, 'channel_type': 'SH'}",GE.MMRI.SH.gfz2025dcky.npz
gfz2025czgt,2025-02-12T06:53:36.310000Z,1.689,127.333,40.1,4.87,mb,,"Halmahera, Indonesia",30,2025-02-12T06:54:05.550000Z,TNTI,GE,BLZ,s,,,2025-02-12T06:53:53.160000Z,TNTI,GE,BLZ,p,,,12.39,True,BHZ,,Could not get 3 components for augmented channel BL at TNTI,,nan
gfz2025czgt,2025-02-12T06:53:36.310000Z,1.689,127.333,40.1,4.87,mb,,"Halmahera, Indonesia",30,2025-02-12T06:54:05.550000Z,TNTI,GE,HHZ,s,,,2025-02-12T06:53:53.160000Z,TNTI,GE,HHZ,p,,,12.39,True,BHZ,,Could not get 3 components for augmented channel HH at TNTI,,nan
gfz2025czgt,2025-02-12T06:53:36.310000Z,1.689,127.333,40.1,4.87,mb,,"Halmahera, Indonesia",30,2025-02-12T06:54:05.550000Z,TNTI,GE,HLZ,s,,,2025-02-12T06:53:53.160000Z,TNTI,GE,HLZ,p,,,12.39,True,BHZ,,Could not get 3 components for augmented channel HL at TNTI,,nan
gfz2025czgt,2025-02-12T06:53:36.310000Z,1.689,127.333,40.1,4.87,mb,,"Halmahera, Indonesia",30,2025-02-12T06:54:05.550000Z,TNTI,GE,SHZ,s,,,2025-02-12T06:53:53.160000Z,TNTI,GE,SHZ,p,,,12.39,True,BHZ,GE.TNTI.SH.gfz2025czgt.mseed,,"{'starttime': 1739343203.16, 'endtime': 1739343503.9699998, 'p_time': 1739343233.16, 's_time': 1739343245.5500002, 'channel_type': 'SH'}",GE.TNTI.SH.gfz2025czgt.npz
gfz2025cdqz,2025-01-31T11:03:41.790000Z,3.261,97.002,48.7,5.71,Mw,,"Northern Sumatra, Indonesia",375,2025-01-31T11:04:34.290000Z,GSI,GE,BLZ,s,,,2025-01-31T11:04:13.510000Z,GSI,GE,BLZ,p,,,20.78,True,BHZ,,Could not get 3 components for augmented channel BL at GSI,,nan
gfz2025cdqz,2025-01-31T11:03:41.790000Z,3.261,97.002,48.7,5.71,Mw,,"Northern Sumatra, Indonesia",375,2025-01-31T11:04:34.290000Z,GSI,GE,HHZ,s,,,2025-01-31T11:04:13.510000Z,GSI,GE,HHZ,p,,,20.78,True,BHZ,,Could not get 3 components for augmented channel HH at GSI,,nan
gfz2025cdqz,2025-01-31T11:03:41.790000Z,3.261,97.002,48.7,5.71,Mw,,"Northern Sumatra, Indonesia",375,2025-01-31T11:04:34.290000Z,GSI,GE,HLZ,s,,,2025-01-31T11:04:13.510000Z,GSI,GE,HLZ,p,,,20.78,True,BHZ,,Could not get 3 components for augmented channel HL at GSI,,nan
gfz2025cdqz,2025-01-31T11:03:41.790000Z,3.261,97.002,48.7,5.71,Mw,,"Northern Sumatra, Indonesia",375,2025-01-31T11:04:34.290000Z,GSI,GE,SHZ,s,,,2025-01-31T11:04:13.510000Z,GSI,GE,SHZ,p,,,20.78,True,BHZ,GE.GSI.SH.gfz2025cdqz.mseed,Could not get 3 components for augmented channel SH at GSI,"{'starttime': 1738321423.5100002, 'endtime': 1738321724.32, 'p_time': 1738321453.5100002, 's_time': 1738321474.29, 'channel_type': 'SH'}",GE.GSI.SH.gfz2025cdqz.npz
gfz2025bzud,2025-01-29T08:06:16.660000Z,-7.234,129.163,143.6,4.67,mb,,Banda Sea,26,2025-01-29T08:08:40.070000Z,SOEI,GE,BLZ,s,,,2025-01-29T08:07:38.360000Z,SOEI,GE,BLZ,p,,,61.71,True,BHZ,GE.SOEI.BL.gfz2025bzud.mseed,,"{'starttime': 1738138028.36, 'endtime': 1738138329.1699998, 'p_time': 1738138058.36, 's_time': 1738138120.0700002, 'channel_type': 'BL'}",GE.SOEI.BL.gfz2025bzud.npz
gfz2025bzud,2025-01-29T08:06:16.660000Z,-7.234,129.163,143.6,4.67,mb,,Banda Sea,26,2025-01-29T08:08:40.070000Z,SOEI,GE,HHZ,s,,,2025-01-29T08:07:38.360000Z,SOEI,GE,HHZ,p,,,61.71,True,BHZ,,Could not get 3 components for augmented channel HH at SOEI,,nan
gfz2025bzud,2025-01-29T08:06:16.660000Z,-7.234,129.163,143.6,4.67,mb,,Banda Sea,26,2025-01-29T08:08:40.070000Z,SOEI,GE,HLZ,s,,,2025-01-29T08:07:38.360000Z,SOEI,GE,HLZ,p,,,61.71,True,BHZ,,Could not get 3 components for augmented channel HL at SOEI,,nan
gfz2025bzud,2025-01-29T08:06:16.660000Z,-7.234,129.163,143.6,4.67,mb,,Banda Sea,26,2025-01-29T08:08:40.070000Z,SOEI,GE,SHZ,s,,,2025-01-29T08:07:38.360000Z,SOEI,GE,SHZ,p,,,61.71,True,BHZ,GE.SOEI.SH.gfz2025bzud.mseed,Could not get 3 components for augmented channel SH at SOEI,"{'starttime': 1738138028.36, 'endtime': 1738138329.1699998, 'p_time': 1738138058.36, 's_time': 1738138120.0700002, 'channel_type': 'SH'}",GE.SOEI.SH.gfz2025bzud.npz
gfz2025byqg,2025-01-28T17:00:10.770000Z,-4.023,121.842,10.0,4.43,Mw,,"Sulawesi, Indonesia",44,2025-01-28T17:02:55.920000Z,PLAI,GE,BLZ,s,,,2025-01-28T17:01:45.050000Z,PLAI,GE,BLZ,p,,,70.87,True,BHZ,,Could not get 3 components for augmented channel BL at PLAI,,nan
gfz2025byqg,2025-01-28T17:00:10.770000Z,-4.023,121.842,10.0,4.43,Mw,,"Sulawesi, Indonesia",44,2025-01-28T17:02:55.920000Z,PLAI,GE,HHZ,s,,,2025-01-28T17:01:45.050000Z,PLAI,GE,HHZ,p,,,70.87,True,BHZ,,Could not get 3 components for augmented channel HH at PLAI,,nan
gfz2025byqg,2025-01-28T17:00:10.770000Z,-4.023,121.842,10.0,4.43,Mw,,"Sulawesi, Indonesia",44,2025-01-28T17:02:55.920000Z,PLAI,GE,HLZ,s,,,2025-01-28T17:01:45.050000Z,PLAI,GE,HLZ,p,,,70.87,True,BHZ,,Could not get 3 components for augmented channel HL at PLAI,,nan
gfz2025byqg,2025-01-28T17:00:10.770000Z,-4.023,121.842,10.0,4.43,Mw,,"Sulawesi, Indonesia",44,2025-01-28T17:02:55.920000Z,PLAI,GE,SHZ,s,,,2025-01-28T17:01:45.050000Z,PLAI,GE,SHZ,p,,,70.87,True,BHZ,GE.PLAI.SH.gfz2025byqg.mseed,Could not get 3 components for augmented channel SH at PLAI,"{'starttime': 1738083675.05, 'endtime': 1738083975.86, 'p_time': 1738083705.05, 's_time': 1738083775.92, 'channel_type': 'SH'}",GE.PLAI.SH.gfz2025byqg.npz
gfz2025byqg,2025-01-28T17:00:10.770000Z,-4.023,121.842,10.0,4.43,Mw,,"Sulawesi, Indonesia",44,2025-01-28T17:02:55.920000Z,PLAI,GE,SLZ,s,,,2025-01-28T17:01:45.050000Z,PLAI,GE,SLZ,p,,,70.87,True,BHZ,,Could not get 3 components for augmented channel SL at PLAI,,nan
gfz2025bymb,2025-01-28T14:53:34.410000Z,0.521,121.234,91.3,5.56,Mw,,"Minahassa Peninsula, Sulawesi",219,2025-01-28T14:54:03.890000Z,TOLI2,GE,BLZ,s,,,2025-01-28T14:53:51.760000Z,TOLI2,GE,BLZ,p,,,12.13,True,BHZ,GE.TOLI2.BL.gfz2025bymb.mseed,Could not get 3 components for augmented channel BL at TOLI2,"{'starttime': 1738076001.76, 'endtime': 1738076302.57, 'p_time': 1738076031.76, 's_time': 1738076043.8899999, 'channel_type': 'BL'}",GE.TOLI2.BL.gfz2025bymb.npz
gfz2025bymb,2025-01-28T14:53:34.410000Z,0.521,121.234,91.3,5.56,Mw,,"Minahassa Peninsula, Sulawesi",219,2025-01-28T14:54:03.890000Z,TOLI2,GE,HHZ,s,,,2025-01-28T14:53:51.760000Z,TOLI2,GE,HHZ,p,,,12.13,True,BHZ,,Could not get 3 components for augmented channel HH at TOLI2,,nan
gfz2025bymb,2025-01-28T14:53:34.410000Z,0.521,121.234,91.3,5.56,Mw,,"Minahassa Peninsula, Sulawesi",219,2025-01-28T14:54:03.890000Z,TOLI2,GE,HLZ,s,,,2025-01-28T14:53:51.760000Z,TOLI2,GE,HLZ,p,,,12.13,True,BHZ,,Could not get 3 components for augmented channel HL at TOLI2,,nan
gfz2025bymb,2025-01-28T14:53:34.410000Z,0.521,121.234,91.3,5.56,Mw,,"Minahassa Peninsula, Sulawesi",219,2025-01-28T14:54:03.890000Z,TOLI2,GE,SHZ,s,,,2025-01-28T14:53:51.760000Z,TOLI2,GE,SHZ,p,,,12.13,True,BHZ,GE.TOLI2.SH.gfz2025bymb.mseed,Could not get 3 components for augmented channel SH at TOLI2,"{'starttime': 1738076001.76, 'endtime': 1738076302.57, 'p_time': 1738076031.76, 's_time': 1738076043.8899999, 'channel_type': 'SH'}",GE.TOLI2.SH.gfz2025bymb.npz
